암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,청당연세치과의원,51,치과의원,340000,충남,340202,천안동남구,청당동,31211,"충청남도 천안시 동남구 남부대로 322, 스타빌딩 3층 (청당동)",041-565-2877,,2018-12-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1528517,36.7813351
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNTEjJDEjJDYjJDgz,청당왕치과의원,51,치과의원,340000,충남,340202,천안동남구,청당동,31198,"충청남도 천안시 동남구 청수4로 18, 3층 301호 (청당동)",041-902-7528,,2020-09-25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.152764,36.783587
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNTEjJDEjJDYjJDgz,청당주한의원,93,한의원,340000,충남,340202,천안동남구,청당동,31198,"충청남도 천안시 동남구 청수4로 18, 2층 202호 (청당동)",041-417-7510,,2020-10-30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.152764,36.783587
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQyNjE0ODEjNjEjJDEjJDAjJDgz,청당진소아청소년과의원,31,의원,340000,충남,340202,천안동남구,청당동,31211,"충청남도 천안시 동남구 청당5로 36, 4층 404호 (청당동)",041-417-7501,,2013-01-22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1527083,36.7803051
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,청당탑치과의원,51,치과의원,340000,충남,340202,천안동남구,청당동,31198,"충청남도 천안시 동남구 청수4로 10, 3층 302,303호 (청당동)",041-554-2804,,2017-08-16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1529449,36.7827604
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz,청솔한의원,93,한의원,340000,충남,340201,천안서북구,쌍용동,31166,"충청남도 천안시 서북구 불당대로 269, 3층 304호 (쌍용동)",041-575-1075,,2009-05-06,1,0,0,0,0,0,0,0,0,0,0,0,1,0,127.1259425,36.800283
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQyIyQ5IyQwMCQzNjEyMjIjNjEjJDEjJDQjJDgz,청수내과의원,31,의원,340000,충남,340202,천안동남구,청수동,31198,"충청남도 천안시 동남구 청수6로 103, 3층 (청수동)",041-545-2500,,2013-02-22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1552476,36.7891275
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkMzgxNzAyIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,청혈한의원,93,한의원,340000,충남,340202,천안동남구,신부동,31118,"충청남도 천안시 동남구 방죽안3길 7, (신부동)",041-566-5553,,2005-09-07,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1528309,36.8226326
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,최마취통증의학과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31180,"충청남도 천안시 서북구 충무로 201, (쌍용동, 월정빌딩 3층)",041-574-5988,,2016-02-22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1282685,36.7962293
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQyNjEyMjIjNjEjJDEjJDgjJDgz,최무수마취통증의학과의원,31,의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 34, (신부동)",041-578-7575,,1997-01-21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.155899,36.8185993
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz,최완석정형외과의원,31,의원,340000,충남,340202,천안동남구,신부동,31125,"충청남도 천안시 동남구 충절로 27, 2동 1,2층 (신부동)",041-556-8780,,2023-03-20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1585297,36.816589
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,최우창치과의원,51,치과의원,340000,충남,340202,천안동남구,문화동,31128,"충청남도 천안시 동남구 버들로 23, 2층 (문화동)",041-563-5578,,1987-02-20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.150504,36.808406
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz,최재혁소아청소년과의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당25로 182, 4층 4,5호 (불당동)",041-417-7579,,2020-07-22,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1087019,36.8173065
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,최치과의원,51,치과의원,340000,충남,340202,천안동남구,영성동,31131,"충청남도 천안시 동남구 영성로 42, 2층 (영성동)",041-551-8030,,1981-05-04,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1506407,36.8020889
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDgjJDgz,최필선비뇨기과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31171,"충청남도 천안시 서북구 월봉로 89, 3층 (쌍용동)",041-572-7200,,2000-06-09,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1179468,36.7987149
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,충청남도 천안의료원,11,종합병원,340000,충남,340202,천안동남구,삼룡동,31071,"충청남도 천안시 동남구 충절로 537,  (삼룡동)",041-570-7200,http://camc.or.kr,1988-05-24,33,1,0,0,30,1,0,0,1,0,0,0,0,0,127.1791797,36.7756271
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzIxIyQyIyQ5IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,치항외과의원,31,의원,340000,충남,340202,천안동남구,신부동,31120,"충청남도 천안시 동남구 만남로 43, (신부동, 신세계백화점충청점)",041-551-6077,http://www.e-chijil.com/,2000-02-21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.156528,36.8207735
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzUxIyQxIyQxIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,케이플란트치과의원,51,치과의원,340000,충남,340201,천안서북구,입장면,31055,"충청남도 천안시 서북구 입장면 입장로 141, 2층",041-585-7528,,2007-07-12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.2219238,36.9138893
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,코숨한의원,93,한의원,340000,충남,340202,천안동남구,신부동,31120,"충청남도 천안시 동남구 만남로 9, 더오피스텔 143~149호 (신부동)",041-522-8875,,2015-02-23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.15299,36.8191757
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz,퀸스산부인과의원,31,의원,340000,충남,340201,천안서북구,성정동,31109,"충청남도 천안시 서북구 성정공원1길 9-13, (성정동)",041-569-2000,,2014-04-28,12,0,0,0,12,0,0,0,0,0,0,0,0,0,127.1378335,36.826474
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,퀸의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31181,"충청남도 천안시 서북구 충무로 194, 5층 (쌍용동)",573-9300,,2009-05-06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1282208,36.7953559
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzExIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,큰나무한의원,93,한의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당25로 142, 골든프라자 3층 305호 (불당동)",041-522-8088,,2018-03-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1076283,36.8138052
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE4MzIjNTEjJDEjJDYjJDgz,큰사랑요양병원,28,요양병원,340000,충남,340201,천안서북구,성정동,31139,"충청남도 천안시 서북구 도원4길 7, (성정동)",041-579-1190,,2008-05-22,3,1,0,0,2,0,0,0,0,0,0,0,0,0,127.1329906,36.81974
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz,클린앤피부과의원,31,의원,340000,충남,340201,천안서북구,,31156,"충청남도 천안시 서북구 불당21로 67-8, 2층 202~205호 (불당동)",041-561-7400,http://cleann.co.kr,2012-09-03,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.1082812,36.8132654
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz,클린휴의원,31,의원,340000,충남,340202,천안동남구,청당동,31198,"충청남도 천안시 동남구 청수4로 16, 5층 503,504호 (청당동)",041-555-7501,,2017-08-07,3,1,0,0,2,0,0,0,0,0,0,0,0,0,127.1528761,36.7832667
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzIxIyQxIyQ5IyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz,키즈웰치과의원,51,치과의원,340000,충남,340201,천안서북구,쌍용동,31174,"충청남도 천안시 서북구 충무로 175, 5층 (쌍용동)",041-573-1275,http://www.kizwell.com/cheonan,2011-05-30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1264579,36.7947993
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,탑이비인후과의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당33길 24, 5층 (불당동)",041-569-6477,,2017-02-23,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.1082039,36.8124074
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzUxIyQxIyQxIyQxMyQzNjEwMDIjNTEjJDEjJDYjJDgz,탑치과의원,51,치과의원,340000,충남,340202,천안동남구,병천면,31254,"충청남도 천안시 동남구 병천면 아우내순대길 38, 3,4층",041-555-2830,,2015-06-04,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.2990557,36.7609545
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzIxIyQyIyQ1IyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz,탑플란트치과의원,51,치과의원,340000,충남,340202,천안동남구,청당동,31202,"충청남도 천안시 동남구 풍세로 798, (청당동, 코르지아빌딩)",622-2875,,2008-01-02,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1427055,36.7806364
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzMxIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,태조한의원,93,한의원,340000,충남,340202,천안동남구,원성동,31187,"충청남도 천안시 동남구 충절로 193, 1층 (원성동, 정내과의원)",041-554-1075,,2017-07-12,2,0,0,0,0,0,0,0,0,1,0,0,1,0,127.1593365,36.8015925
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzUxIyQxIyQ1IyQ4OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,태종한의원,93,한의원,340000,충남,340202,천안동남구,신부동,31125,"충청남도 천안시 동남구 충절로 25, 1층 (신부동)",041-554-8575,,2005-05-26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.158527,36.81673
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz,태화당한의원,93,한의원,340000,충남,340201,천안서북구,쌍용동,31179,"충청남도 천안시 서북구 월봉1길 16, 오성빌딩 2층 202호 (쌍용동)",041-557-4643,,2003-05-29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1169677,36.7884079
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,터미널마취통증의학과의원,31,의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 42, 3층 (신부동)",041-565-7585,,2016-09-19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.156893,36.8186205
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjODEjJDEjJDYjJDgz,턱앤사랑니치과의원,51,치과의원,340000,충남,340202,천안동남구,신부동,31120,"충청남도 천안시 동남구 만남로 9, 2층 207호 (신부동)",041-563-3210,,2024-09-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.15299,36.8191757
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQyIyQxIyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz,토마토의원,31,의원,340000,충남,340201,천안서북구,성정동,31110,"충청남도 천안시 서북구 성정공원7길 3, 1층 102,103호 2층 201호 (성정동)",041-553-3119,,2016-06-12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,127.1416821,36.8294229
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,톡스앤필의원,31,의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 40, 7층 (신부동)",415-0842,,2015-06-03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1566244,36.8186141
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,톡스앤필의원불당점,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당25로 176, 6층 (불당동)",041-415-0844,,2019-03-15,5,4,0,0,1,0,0,0,0,0,0,0,0,0,127.1091449,36.8161757
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz,투명한이치과교정과치과의원,51,치과의원,340000,충남,340201,천안서북구,불당동,31163,"충청남도 천안시 서북구 불당4로 106, 1층 111호 (불당동, 불당트윈팰리스)",041-562-2879,,2022-12-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1123328,36.8113826
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,트루맨남성의원,31,의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 36, (신부동, 광동빌딩)",041-555-3690,,2016-05-16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1561146,36.8186353
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz,튼튼연합의원,31,의원,340000,충남,340201,천안서북구,직산읍,31037,"충청남도 천안시 서북구 직산읍 삼은3길 1, 1층",041-588-5575,,2019-10-18,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1503285,36.8772007
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,튼튼한의원,93,한의원,340000,충남,340201,천안서북구,쌍용동,31166,"충청남도 천안시 서북구 불당대로 265, 3층 (쌍용동)",041-574-1070,,2017-01-13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1258078,36.800585
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDYjJDgz,파티마외과의원,31,의원,340000,충남,340201,천안서북구,성정동,31108,"충청남도 천안시 서북구 동서대로 125-3, 5층 (성정동)",041-561-7175,http://www.patimaclinic.co.kr,2003-12-22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1370408,36.8261479
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDQjJDgz,팍스신통의원,31,의원,340000,충남,340201,천안서북구,불당동,31156,"충청남도 천안시 서북구 불당25로 176, 율곡스퀘어 더 에이스 4층 411,412호 (불당동)",041-417-3700,,2025-03-14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1091449,36.8161757
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjNjEjJDEjJDgjJDgz,퍼스트의원,31,의원,340000,충남,340201,천안서북구,두정동,31090,"충청남도 천안시 서북구 오성로 51, 2층 (두정동, 해태빌딩)",041-553-7125,,2014-07-07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1330062,36.8305808
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDAjJDgz,퍼스트치과의원,51,치과의원,340000,충남,340202,천안동남구,청당동,31198,"충청남도 천안시 동남구 청수14로 56, (청당동, 법조프라자)",572-2275,,2013-08-21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.1526084,36.7839278
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz,편안한정신건강의학과의원,31,의원,340000,충남,340201,천안서북구,성정동,31108,"충청남도 천안시 서북구 동서대로 125-3, 하나은행 4층 (성정동)",041-522-8275,,2020-03-02,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1370408,36.8261479
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjODEjJDEjJDIjJDgz,평화당한의원,93,한의원,340000,충남,340201,천안서북구,성정동,31108,"충청남도 천안시 서북구 성정중1길 31, (성정동)",041-552-7510,,2003-04-23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1337635,36.8298992
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,포에버의원,31,의원,340000,충남,340201,천안서북구,,31156,"충청남도 천안시 서북구 불당21로 67-18, 5층 503호 (불당동)",041-569-1710,,2014-12-12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,127.1085045,36.8140496
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzExIyQxIyQ3IyQ3MiQzNjEyMjIjNTEjJDEjJDYjJDgz,포유치과의원,51,치과의원,340000,충남,340201,천안서북구,불당동,31163,"충청남도 천안시 서북구 검은들3길 58, 4층 (불당동)",041-621-7528,,2005-10-28,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1098221,36.8099358
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz,푸른나무마취통증의학과의원,31,의원,340000,충남,340201,천안서북구,두정동,31106,"충청남도 천안시 서북구 두정로 202, 5층 (두정동)",041-566-7588,,2019-06-17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1393316,36.8334113
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz,푸른신방의원,31,의원,340000,충남,340202,천안동남구,신방동,31206,"충청남도 천안시 동남구 풍세로 656, 1,2층 (신방동)",041-579-7579,,2018-01-08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1349676,36.770424
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,푸른이비인후과의원,31,의원,340000,충남,340202,천안동남구,신방동,31184,"충청남도 천안시 동남구 서부대로 276, 301호 (신방동, 학산프라자)",041-579-8275,,2004-04-23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1293072,36.7927026
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,푸른치과의원,51,치과의원,340000,충남,340201,천안서북구,성정동,31141,"충청남도 천안시 서북구 성정로 91, 2층 (성정동)",041-573-7595,,1987-07-31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1402383,36.8138279
JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,프라미스요양병원,28,요양병원,340000,충남,340202,천안동남구,삼룡동,31212,"충청남도 천안시 동남구 천안대로 215, B1~3(일부)층 (삼룡동)",041-622-3311,,2023-06-09,5,1,0,0,3,0,0,0,0,1,0,0,0,0,127.1651058,36.7674507
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjE4MzIjNTEjJDEjJDIjJDgz,프라임치과의원,51,치과의원,340000,충남,340201,천안서북구,쌍용동,31155,"충청남도 천안시 서북구 쌍용대로 79, 4층 (쌍용동)",041-592-2875,http://blog.naver.com/primeplant,2003-01-15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1318899,36.8046835
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,프렌드치과의원,51,치과의원,340000,충남,340202,천안동남구,원성동,31187,"충청남도 천안시 동남구 충절로 183, 천안공주낙농농협 원성2동지점 3층 (원성동)",041-551-2877,,2009-08-03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,127.1592787,36.8025216
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,프리허그한의원,93,한의원,340000,충남,340202,천안동남구,신부동,31123,"충청남도 천안시 동남구 만남로 48, 8층 801호 (신부동, RGB빌딩)",041-561-8269,,2016-02-22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1573761,36.8186128
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxNzAyIzIxIyQyIyQ5IyQwMCQzNjE0ODEjNTEjJDEjJDYjJDgz,플러스이비인후과의원,31,의원,340000,충남,340201,천안서북구,두정동,31105,"충청남도 천안시 서북구 두정로 244, 3층 304호 (두정동)",041-565-1213,,2005-04-15,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.1441236,36.8330935
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjODEjJDEjJDYjJDgz,필이비인후과의원,31,의원,340000,충남,340201,천안서북구,성정동,31108,"충청남도 천안시 서북구 동서대로 125-3, 4층 (성정동)",041-563-2112,,2001-01-06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1370408,36.8261479
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,하나마취통증의학과의원,31,의원,340000,충남,340201,천안서북구,쌍용동,31174,"충청남도 천안시 서북구 충무로 125, 4층 (쌍용동)",041-573-5001,,1998-02-28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1214264,36.7928023
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz,하나메디칼의원,31,의원,340000,충남,340201,천안서북구,불당동,31163,"충청남도 천안시 서북구 검은들3길 46, 9층 (불당동, 미래시티빌딩)",041-578-6666,,2011-12-29,4,0,0,0,4,0,0,0,0,0,0,0,0,0,127.1086804,36.8106149
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz,하나정형외과의원,31,의원,340000,충남,340202,천안동남구,신방동,31176,"충청남도 천안시 동남구 서부대로 285, 3층 (신방동)",041-576-8255,,2006-08-30,3,0,0,0,3,0,0,0,0,0,0,0,0,0,127.1281705,36.7933555
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz,하나퍼스트의원,31,의원,340000,충남,340201,천안서북구,,31156,"충청남도 천안시 서북구 불당21로 67-12, 3,4층 305,306,307,401,402,403호 (불당동)",041-415-1175,,2018-06-20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1083873,36.8136358
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,하늘마음한의원,93,한의원,340000,충남,340201,천안서북구,쌍용동,31180,"충청남도 천안시 서북구 충무로 215, 진솔빌딩 2층 (쌍용동)",041-577-7582,http://www.skin8575.com,2011-02-15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127.1294833,36.7971767
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjNTEjJDEjJDYjJDgz,하늘미치과의원,51,치과의원,340000,충남,340202,천안동남구,신부동,31119,"충청남도 천안시 동남구 터미널2로 24, 2층 (신부동)",041-584-2828,,2009-03-24,2,0,0,0,0,1,0,0,1,0,0,0,0,0,127.1583911,36.8210596
